channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-48479.346749704695,-41673.2852665526,-32027.72522303167,-37366.707607115226,-70508.55553252167,-75812.78095397723,-82001.97899365175,-71502.4258497269,1507440080.802294,go
-48530.97927939645,-42146.40464143809,-31848.799508666936,-37643.958645338855,-70445.00952303523,-75830.84116349711,-81909.19690241777,-71044.08097792638,1507440080.802498,go
-48581.24835267643,-42617.40060060032,-31679.03800952888,-37922.059049851785,-70388.52666479668,-75859.83137605565,-81825.13199152137,-70603.55044645673,1507440080.802707,go
-48542.93746268004,-42114.97808873392,-31891.8266167434,-37637.87897084701,-70453.99492430627,-75832.98693096482,-81927.61473984894,-71099.35684196436,1507440080.8029099,go
-48478.7432526044,-41620.66926010481,-32040.66688307129,-37358.39275817785,-70523.642960029,-75851.02478874025,-82008.23748209924,-71513.24409404327,1507440080.8031201,go
-48515.333058277734,-41968.5071073183,-31902.51075059304,-37563.15708913292,-70475.54200596118,-75866.26867845877,-81935.70607134177,-71162.9475549397,1507440080.803329,go
-48571.39123337164,-42539.30360547348,-31686.25762298794,-37897.98622107342,-70403.52468532619,-75897.7175829074,-81827.34481422244,-70614.27928379527,1507440080.803533,go
-48549.48652380545,-42185.69900819052,-31848.933619133666,-37699.63684077702,-70451.06684578263,-75874.40471344051,-81906.1347134274,-70980.73613414004,1507440080.803732,go
-48479.07852877123,-41600.84326277295,-32040.644531326838,-37367.69108387126,-70534.97529446785,-75887.12285603558,-82010.8079327116,-71497.10613454654,1507440080.80393,go
-48499.753892392386,-41811.37434379749,-31949.38235871582,-37493.866681321466,-70508.80140171068,-75904.04312658825,-81964.85274611149,-71273.38752429337,1507440080.8041348,go
-48561.42235534458,-42439.190142058156,-31708.89994012117,-37861.95520901147,-70429.3185984276,-75936.922542682,-81843.7733463971,-70664.95068847545,1507440080.804457,go
-48556.50497156441,-42256.50933462493,-31808.14168550273,-37761.886449085054,-70455.96187781834,-75921.79041168575,-81890.84612021997,-70871.05612409784,1507440080.804738,go
-48487.70630213098,-41614.79075131306,-32037.13530744735,-37397.329497018996,-70551.15795745348,-75928.16065885552,-82014.27245310217,-71464.13731147496,1507440080.804953,go
-48487.68395038652,-41675.45338576477,-31991.96243190318,-37435.975663182224,-70544.87711726155,-75946.46673756442,-81993.21710982527,-71371.22110977425,1507440080.8051462,go
-48549.12889589416,-42314.176835319624,-31742.829888204324,-37809.24979558585,-70460.00754356474,-75974.56288034473,-81865.20866932973,-70742.6453522021,1507440080.805394,go
-48558.203704143016,-42311.85225389627,-31765.896888482202,-37813.51897877681,-70461.885090099,-75969.01964771982,-81874.43993978977,-70767.92517518105,1507440080.805603,go
-48493.316589989256,-41651.3805569864,-32014.403583336305,-37437.875561460925,-70558.33286742364,-75965.01868546232,-82006.78461870964,-71398.69140370982,1507440080.8057978,go
-48477.06687177025,-41564.78989896654,-32021.131458417352,-37393.10501731694,-70575.38724844305,-75988.7338863294,-82014.5630257801,-71442.74669203123,1507440080.8059788,go
-48535.31551782078,-42169.91867660507,-31782.638345079227,-37747.31311170019,-70490.40591602397,-76011.42090695153,-81887.76157948513,-70836.52267891439,1507440080.806161,go
-48559.23188438796,-42343.681138000626,-31731.877533421226,-37855.11557520814,-70469.84231112509,-76020.16043903357,-81859.64308496036,-70681.3345171612,1507440080.806338,go
-48505.16301455057,-41708.51161581417,-31987.0003446341,-37495.29719296661,-70563.38436167054,-76009.87863658412,-81993.50768250319,-71309.64205379988,1507440080.806514,go
-48470.07077575574,-41472.119566454836,-32043.594961594936,-37364.15950824732,-70599.92946385498,-76036.0972328302,-82027.39292709743,-71488.5230646757,1507440080.80669,go
-48521.68095370304,-42005.812168814206,-31831.655720669714,-37677.240392832806,-70520.84899197209,-76054.53742200583,-81910.336841385,-70942.40289239919,1507440080.806923,go
-48557.44374483154,-42335.366289063255,-31714.46552449054,-37876.01445627385,-70477.84423564008,-76075.6598205161,-81846.00852084262,-70619.15196408653,1507440080.807124,go
-48517.27766004535,-41765.73208161975,-31959.66416116526,-37554.84224019555,-70561.19389071393,-76061.84644244271,-81971.71473165926,-71199.96204375768,1507440080.8073092,go
-48474.20584847997,-41399.208176041626,-32073.92627882079,-37350.86022029641,-70622.19180133246,-76095.03878295884,-82038.2111714138,-71514.89812313297,1507440080.807492,go
-48518.350543779205,-41834.68721326438,-31901.773143026014,-37607.41354315443,-70556.9023557785,-76113.43426864556,-81940.15406848838,-71060.53186184548,1507440080.80767,go
-48560.0588989328,-42289.65697165215,-31724.792030428893,-37876.72971209642,-70490.85295091307,-76139.65286489164,-81842.07461381849,-70593.5592166852,1507440080.8078458,go
-48533.48267477545,-41828.9204631949,-31934.36198644185,-37617.06949675912,-70558.93636452394,-76122.82200131679,-81948.51362091466,-71078.9720510211,1507440080.8080199,go
-48477.60331363718,-41350.414317895695,-32087.985526083176,-37346.278112683074,-70635.64755149455,-76149.95701908553,-82039.14994468093,-71508.97491085231,1507440080.808197,go
-48506.951154106995,-41670.06661535104,-31950.768166872047,-37533.988062618744,-70585.33377472566,-76164.26213553693,-81964.04808331109,-71163.97573518465,1507440080.808373,go
-48554.26979711888,-42224.03224993137,-31724.970844384534,-37858.91537176554,-70504.93454991991,-76192.22416785052,-81845.76265165361,-70594.96737658589,1507440080.8085492,go
-48538.42241030007,-41907.21862402184,-31873.185261867675,-37680.41434054546,-70549.74979755281,-76172.35346702975,-81923.41261189136,-70942.91698252165,1507440080.808724,go
-48480.97842704993,-41345.25106492652,-32068.9194880628,-37362.30431345753,-70643.91769694301,-76195.26400509644,-82040.58045632606,-71477.21308198132,1507440080.808903,go
-48498.85982261418,-41534.1009538294,-31979.33369628593,-37475.895878779396,-70619.64370246456,-76215.17940940612,-81997.79921743862,-71265.18443407827,1507440080.809077,go
-48549.46417206099,-42133.954719776484,-31729.84352467579,-37826.840618472175,-70532.02486419975,-76243.20849695307,-81867.84617517545,-70641.9730951754,1507440080.8092558,go
-48549.0618406608,-41979.63827605704,-31813.662566383195,-37742.5074866423,-70557.68466683444,-76232.68082531463,-81915.1871699318,-70831.15826024512,1507440080.809432,go
-48488.80153760929,-41366.75344309252,-32035.23540916865,-37392.16624404982,-70657.14992966056,-76242.8955725307,-82047.75536629622,-71434.96828496079,1507440080.809609,go
-48484.107671273676,-41410.808731413934,-31987.290917312017,-37419.30126181856,-70650.35499934613,-76260.10641576129,-82027.14705790843,-71351.48451942022,1507440080.809783,go
-48532.72271546396,-42014.64110787405,-31733.039824132902,-37771.542402689745,-70557.39409415652,-76281.49703520501,-81888.05215216306,-70711.82229659824,1507440080.809957,go
-48544.457381303,-42029.19209351446,-31746.33911208381,-37785.71340867441,-70557.61761160108,-76279.37361948176,-81893.46127432123,-70717.27612224533,1507440080.810132,go
-48492.914258589066,-41396.1683387957,-31996.67864998325,-37425.47034328822,-70661.59792680717,-76282.56991893887,-82035.84188650154,-71360.38051371343,1507440080.810308,go
-48476.10574675867,-41294.4455497796,-32007.496894299617,-37370.41799669481,-70683.34617416217,-76308.94497739614,-82048.96236049681,-71422.94304644383,1507440080.8104808,go
-48524.11729384867,-41869.198306703365,-31766.768606515958,-37705.336535613125,-70595.43676321945,-76327.22870436058,-81917.55645484406,-70815.80261180432,1507440080.810654,go
-48542.825703957766,-42048.526352468296,-31702.306175506852,-37813.54133052127,-70567.49708265031,-76332.52606779648,-81880.16198637032,-70636.02753115029,1507440080.810828,go
-48499.97740983694,-41441.855304462355,-31958.323056497942,-37468.60921008697,-70665.26361289783,-76325.99935841553,-82020.66505201638,-71270.19122483626,1507440080.811003,go
-48468.573208877235,-41200.0764846893,-32022.58432180695,-37333.1129351989,-70709.18479075251,-76356.15186168574,-82063.28982869266,-71470.68637260036,1507440080.8111758,go
-48510.46037798648,-41705.51648205715,-31809.43808668114,-37626.92661606391,-70628.33853105767,-76368.6688385807,-81943.2386092232,-70928.54481083689,1507440080.811348,go
-48541.43989580154,-42038.91510235251,-31680.714390363028,-37825.499513804854,-70581.26575723478,-76386.05849576695,-81872.49533802216,-70585.60199565912,1507440080.811521,go
-48511.354447764694,-41504.50724417058,-31922.560265369448,-37522.78983864663,-70668.97400247741,-76373.18389096069,-82003.56596750808,-71165.07097066296,1507440080.811696,go
-48468.573208877235,-41137.84922812572,-32037.112955702898,-37315.656222779304,-70733.07880557523,-76403.15758027525,-82075.38212244298,-71495.78738162368,1507440080.811869,go
-48502.41374998257,-41548.85310516991,-31859.818918683402,-37554.57401926208,-70663.8778047416,-76411.85240886836,-81975.0004380942,-71047.5678500614,1507440080.812042,go
-48538.10948587769,-42003.82286355768,-31669.493814646463,-37822.43732481448,-70593.91684459649,-76431.83486841142,-81871.33304731049,-70564.81487331568,1507440080.812215,go
-48519.84811065771,-41576.79278573904,-31872.69352348966,-37582.11136843102,-70663.38606636359,-76414.60167343637,-81981.66125794187,-71043.27631512599,1507440080.8123899,go
-48470.11547924465,-41105.7521230879,-32031.547371333527,-37315.83503673495,-70744.88052664764,-76440.37323479334,-82080.85829983454,-71491.33938447708,1507440080.812562,go
-48493.20483126698,-41402.270365032,-31896.095799934366,-37489.06105626358,-70693.91854928953,-76447.01170289656,-82005.04118264213,-71158.58896477091,1507440080.812735,go
-48534.93553816504,-41944.21076109538,-31667.21393671202,-37806.969917651404,-70610.18891455996,-76468.08939791792,-81879.26791659211,-70579.79054210073,1507440080.812906,go
-48529.77228519587,-41658.711929167745,-31818.289377485442,-37648.40664248546,-70657.52990931629,-76451.68321748772,-81959.86830709796,-70918.6429880432,1507440080.8130822,go
-48477.15627874807,-41109.46251266748,-32019.6562432833,-37336.420993378284,-70749.88731740562,-76469.85518572989,-82081.50650042374,-71462.88561378546,1507440080.813256,go
-48487.01339805286,-41279.17930831663,-31930.40572767326,-37436.13212539341,-70720.11479379116,-76478.72882827865,-82033.47260158928,-71257.9648206192,1507440080.813431,go
-48531.292203818826,-41871.031149748706,-31676.825186827802,-37781.690094672456,-70626.68450196797,-76496.49846512062,-81893.81890223252,-70624.22581007789,1507440080.813604,go
-48532.83447418624,-41745.97313952126,-31752.597600531295,-37713.293756639214,-70644.83411846567,-76479.64524980131,-81932.8897515404,-70787.37119285717,1507440080.813782,go
-48482.58775265071,-41152.95900737751,-31986.486254511627,-37375.4694909417,-70744.99228536991,-76488.36243013888,-82072.0740642636,-71400.72541245526,1507440080.813956,go
-48478.45267992648,-41186.19605138255,-31948.33182672642,-37396.614241196425,-70740.03019810084,-76502.64519484583,-82056.56195361161,-71336.26298144615,1507440080.8141282,go
-48523.98318338194,-41786.139224307444,-31690.61621315673,-37745.8602483106,-70644.76706323231,-76515.6092066299,-81915.92477749882,-70697.29366270229,1507440080.814301,go
-48535.27081433187,-41832.22852137429,-31687.375210210706,-37776.28097251427,-70638.19565036245,-76505.88619779184,-81916.19299843228,-70678.33938340419,1507440080.814519,go
-48488.17568876454,-41226.026860001904,-31933.624378874825,-37430.05245090157,-70738.86790738915,-76502.28756693454,-82063.53569788167,-71321.86845801694,1507440080.814723,go
-48466.11451698715,-41119.40903895009,-31938.340596954895,-37369.74744436114,-70755.31879130827,-76517.64321537534,-82077.21496548831,-71393.66226120738,1507440080.815107,go
-48508.31461051877,-41692.39600806189,-31685.967050310024,-37702.07318092265,-70662.15672041854,-76522.22532298867,-81941.7410423447,-70785.29248062283,1507440080.815329,go
-48528.453532273,-41913.07478106914,-31598.817598678783,-37833.50143831986,-70631.2666095813,-76520.34777645442,-81902.24550989218,-70581.48927467933,1507440080.8155332,go
-48489.65090389859,-41351.77777430746,-31838.316540517397,-37513.13388504194,-70726.77561363883,-76505.46151464719,-82048.87295351899,-71208.03102350605,1507440080.815731,go
-48455.20686569296,-41115.20691099249,-31892.83244524389,-37378.442272954264,-70770.13799788214,-76527.27681723557,-82098.04679132067,-71421.53488654314,1507440080.816086,go
-48491.148470777094,-41612.063838489514,-31668.152709979146,-37664.47754674882,-70687.28008118631,-76528.97554981417,-81978.17438580685,-70886.478827772,1507440080.816628,go
-48512.539090220824,-41963.388557838036,-31508.449495845976,-37867.63255210311,-70630.3725398031,-76531.45659344872,-81897.37282960092,-70517.36211983707,1507440080.816965,go
-48481.06783402775,-41465.414043118246,-31726.535466496407,-37582.04431319765,-70712.694014632,-76508.27783444856,-82030.8127439991,-71084.7835045795,1507440080.8171809,go
-48434.68796428299,-41109.23899522293,-31824.83843861085,-37378.4199212098,-70777.26820436337,-76530.24959924813,-82111.05550659365,-71428.53098255766,1507440080.817374,go
-48461.2865401848,-41520.93577634523,-31625.93026470307,-37614.20847346884,-70709.43065994151,-76528.70732888072,-82013.22192111277,-70987.754581899,1507440080.817559,go
-48489.13681377612,-41998.391389655044,-31400.73643931585,-37889.78313085832,-70636.0722346392,-76538.00565457412,-81904.34657387098,-70483.81215140964,1507440080.817733,go
-48470.36134843366,-41615.19308271326,-31575.1023978117,-37671.563049741155,-70704.64738662809,-76515.4080409298,-82018.42987757086,-70946.38150291223,1507440080.817905,go
-48416.001905918354,-41154.948312634035,-31717.103030336268,-37407.96892737972,-70786.90180622361,-76535.36814872839,-82125.71825095633,-71405.46398227978,1507440080.8180768,go
-48430.17291190301,-41445.99037718659,-31561.937220327523,-37572.991856693254,-70736.85625038818,-76535.54696268403,-82051.93514250936,-71080.64843185525,1507440080.818249,go
-48464.48283964191,-42001.69944783443,-31303.752220124272,-37892.95707857097,-70650.75733074633,-76549.94148611325,-81921.37860314592,-70484.97444212133,1507440080.818421,go
-48456.346804660185,-41748.610645366985,-31427.64793964004,-37749.660044868004,-70696.46664815744,-76532.32831148247,-82000.72729596225,-70801.3633848862,1507440080.8185961,go
-48398.947524898955,-41201.32818237879,-31616.810752965303,-37436.64621551588,-70790.05340219181,-76549.33798901296,-82127.77461144622,-71354.3902461994,1507440080.8187678,go
-48402.27793482279,-41359.46677440009,-31516.831400016716,-37526.500228226214,-70762.42664604505,-76557.85400365043,-82083.4734539358,-71161.4946915501,1507440080.8189461,go
-48441.929929486505,-41953.3526245776,-31245.972960707306,-37868.61602885914,-70668.1246361881,-76575.19895734775,-81940.71286209975,-70518.88203846003,1507440080.8191261,go
-48444.790952776784,-41852.72507103981,-31304.646289902485,-37814.256586343836,-70688.10709573116,-76566.70529445473,-81980.00722885219,-70662.29083088528,1507440080.819298,go
-48392.84549866265,-41257.65457840617,-31532.589379857705,-37476.49937587969,-70790.12045742518,-76580.56337601703,-82124.24303582228,-71281.63531799738,1507440080.8194718,go
-48386.00586485933,-41276.63120944872,-31492.42329507152,-37488.837538819025,-70788.55583531331,-76600.16585590433,-82113.44714325036,-71230.3604162169,1507440080.819644,go
-48427.91538571303,-41869.60063810356,-31225.297597086144,-37830.126324907105,-70692.62214811113,-76616.54968459006,-81969.099577558,-70585.62434740357,1507440080.8198159,go
-48438.15248467356,-41932.81137142317,-31205.404544520923,-37868.79484281479,-70683.90496777356,-76615.16387643384,-81964.09278680001,-70540.74204453731,1507440080.819989,go
-48393.24783006285,-41333.94108223213,-31447.205716038436,-37529.11538232749,-70788.01939344638,-76622.02586198162,-82117.82808516361,-71186.46159010669,1507440080.8201642,go
-48369.175001284486,-41211.2747086614,-31451.251381784845,-37459.42264311584,-70808.962978001,-76647.50685066066,-82137.8328964511,-71273.20871033773,1507440080.820392,go
-48410.10104538215,-41770.761224122194,-31196.150922316425,-37780.75132140533,-70717.72315713443,-76661.0967112895,-82003.18598785234,-70667.78936002128,1507440080.820578,go
-48431.84929273716,-41997.631430343565,-31100.418400814346,-37914.63827069262,-70687.21302595294,-76672.80902538408,-81960.65061815389,-70444.31661895712,1507440080.8207538,go
-48393.96308588542,-41426.544359510466,-31341.370206042557,-37590.4262173684,-70783.52669281086,-76670.88677536092,-82109.26736703723,-71070.03135323898,1507440080.820929,go
-48356.009823800305,-41164.9171906611,-31399.59650034863,-37441.94357895179,-70828.45369916603,-76702.49214202072,-82162.41981535195,-71297.75092574966,1507440080.821105,go
-48393.0243126183,-41641.99282431517,-31182.73987564324,-37715.126599684554,-70747.8980121491,-76717.13253463895,-82043.95556973881,-70769.66861124858,1507440080.821279,go
-48422.48391181039,-41997.45261638792,-31029.56337089102,-37921.94729112951,-70694.87967430112,-76741.29477039514,-81962.90814434388,-70386.58206302907,1507440080.821455,go
-48398.63460047658,-41490.649162608286,-31260.94862949236,-37635.24146500129,-70781.3585735987,-76741.22771516177,-82098.82910237659,-70950.06954074735,1507440081.275274,go
-48353.84170458814,-41099.06895149576,-31379.099950683114,-37412.7298489487,-70848.90554534264,-76781.05852378113,-82181.37409465005,-71308.56917006602,1507440081.275519,go
-48385.53647822577,-41481.39554040379,-31206.11980034349,-37632.000462055265,-70785.91832946757,-76799.38695423448,-82085.9768493148,-70882.07553411431,1507440081.2757068,go
-48421.07575190971,-41949.28460708673,-31003.210664178216,-37902.43421822003,-70713.90100883257,-76830.2323615828,-81973.25700202669,-70368.96888839827,1507440081.275885,go
-48406.65887673603,-41547.132020846846,-31198.45315199532,-37674.55818349817,-70779.99511718692,-76827.57250399262,-82081.01476204571,-70820.00473976192,1507440081.276078,go
-48356.70272787842,-41044.30717758026,-31373.69082852493,-37388.63466842588,-70865.35642926174,-76868.43149285692,-82189.73364707633,-71296.29806236006,1507440081.276257,go
-48379.34504501165,-41303.27448883945,-31254.511327089233,-37537.38552777595,-70823.24574270794,-76891.72201057935,-82121.62788172101,-70993.74484941302,1507440081.276435,go
-48418.14767338606,-41846.84656224806,-31015.168847461802,-37849.79586002778,-70736.4986224769,-76922.5003626943,-81985.68457194383,-70390.9630049423,1507440081.276661,go
-48414.48198729539,-41590.56146032351,-31149.324017682557,-37705.35888735758,-70779.6598410201,-76920.1087260376,-82059.19945945733,-70690.27521494332,1507440081.2768629,go
-48365.19639077144,-41019.29557553477,-31364.21368887588,-37381.59386892246,-70879.99682187996,-76956.02797937728,-82192.99700176681,-71259.73060843117,1507440081.2770429,go
-48373.39948098654,-41144.9123793736,-31291.637574629498,-37453.342968624,-70859.0755890698,-76981.57602328969,-82153.43441408091,-71088.53859764799,1507440081.277219,go
-48420.44990306496,-41731.6009678365,-31038.772289606608,-37791.457806999424,-70770.02623915985,-77014.63425333909,-82012.23844435674,-70449.74809285977,1507440081.2774022,go
-48426.23900487888,-41635.80139110105,-31097.669136246343,-37738.975911018366,-70788.37702135766,-77018.8810847856,-82045.7660610397,-70572.36976294157,1507440081.277579,go
-48370.47140246289,-41012.52299696481,-31329.344967525598,-37382.554993934034,-70888.69165047308,-77041.25518098536,-82186.42558889695,-71192.92124425426,1507440081.277753,go
-48362.581236670165,-40992.741703121865,-31303.10401953507,-37371.513232173114,-70893.25140634197,-77077.71087619197,-82177.8425190261,-71159.61714501586,1507440081.277925,go
-48413.52086228381,-41570.57900078047,-31055.938429348284,-37705.22477689085,-70807.01837623339,-77115.39591734362,-82038.05470920262,-70526.83925948612,1507440081.27811,go
-48433.81624624923,-41632.94036781077,-31049.2776095006,-37745.18969597694,-70803.3079866538,-77137.12181295417,-82031.48329633276,-70468.92588960241,1507440081.278286,go
-48390.16328932802,-40993.70282813345,-31310.658909160964,-37382.01855206711,-70906.46128731505,-77161.462862666,-82180.12239696055,-71114.7795456385,1507440081.278458,go
-48372.4160042305,-40820.40975337145,-31350.042682891213,-37285.01198113108,-70936.32321790734,-77214.03416562488,-82204.39639143902,-71225.15245975881,1507440081.2786298,go
-48428.89886246906,-41348.872047528275,-31138.036386732627,-37592.14730169145,-70859.58967919227,-77261.75514003696,-82077.5725933996,-70642.10720564214,1507440081.27881,go
-48460.034842495304,-41560.632474497856,-31067.069598087026,-37718.43465786394,-70832.27584746788,-77303.97758531304,-82029.85161898752,-70405.80456326062,1507440081.278985,go
-48422.75213274385,-40949.22285666739,-31329.00969135877,-37369.68038912778,-70925.48262184652,-77327.49162048002,-82170.28762940022,-71022.33273057136,1507440081.279156,go
-48390.49856549485,-40630.91166387936,-31426.64211113955,-37188.65361078425,-70976.33284048234,-77394.05511546793,-82223.6635951595,-71267.33020154598,1507440081.279328,go
-48439.96297597444,-41073.006817460875,-31254.354864878045,-37443.28468361911,-70905.61192102575,-77445.62058992632,-82108.64151819248,-70758.15746285408,1507440081.279511,go
-48481.80544159478,-41417.469551261616,-31131.643787818408,-37644.89741860598,-70856.90746985763,-77506.9984802006,-82024.26368287369,-70365.0573331186,1507440081.279686,go
-48458.04553723879,-40879.28424826673,-31380.35164837261,-37338.05267072352,-70938.26781967495,-77537.37450091535,-82150.21576287935,-70910.37284259473,1507440081.279857,go
-48417.09714139666,-40435.53506559552,-31533.304635680277,-37084.51683336697,-71009.83810542084,-77616.09734488695,-82233.87834237557,-71282.35057381995,1507440081.2800279,go
-48463.7899355638,-40778.67904647339,-31409.1630469755,-37282.732103196635,-70958.6526106182,-77680.7385898517,-82146.59478027759,-70879.97447013551,1507440081.28021,go
-48515.93655537803,-41236.01808977343,-31240.60854203803,-37548.42728953687,-70894.01136565344,-77757.78505298914,-82036.08775569055,-70363.17978658435,1507440081.2803829,go
-48501.09499705971,-40812.89956723447,-31442.154221791534,-37304.413295318285,-70953.91404079366,-77791.17855920536,-82134.59189350509,-70788.01939344638,1507440081.280554,go
-48448.38958363409,-40269.059272892395,-31629.97593044948,-36989.49956768746,-71037.62132377879,-77869.14144386548,-82241.54499072373,-71264.31271604451,1507440081.280808,go
-48478.3409212042,-40496.175348302764,-31538.736109582915,-37116.72569712707,-71001.52325648347,-77936.97898828733,-82178.96010624888,-70975.41641895968,1507440081.2810829,go
-48534.93553816504,-41037.9369304105,-31330.68607219292,-37427.41494505584,-70921.9957497115,-78017.17704739298,-82048.98471224126,-70371.60639424401,1507440081.281281,go
-48533.661488731086,-40771.05710161413,-31469.736274449384,-37272.740873425115,-70960.50780540798,-78057.5219461348,-82116.19640781837,-70642.44248180896,1507440081.281528,go
-48477.55861014827,-40159.69218727257,-31688.649259644662,-36917.817523219295,-71055.45801585412,-78130.72390922594,-82244.94245588094,-71203.20304670371,1507440081.2818718,go
-48489.36033122067,-40252.36251978428,-31639.58718056526,-36964.13033773069,-71036.99547493404,-78199.79079959284,-82208.5538159077,-71041.62228603629,1507440081.2820742,go
-48550.31353835029,-40830.7362593098,-31419.2660354693,-37293.25977483509,-70950.71774133656,-78277.35135285275,-82070.8223665741,-70404.15053417094,1507440081.282304,go
-48557.57785529827,-40732.23212149526,-31482.029733899803,-37231.94893979418,-70961.49128216402,-78318.41150741714,-82097.04096282017,-70497.37966029403,1507440081.282559,go
-48495.350598734694,-40087.160776515106,-31711.42568724462,-36851.79047009831,-71055.27920189849,-78370.4016650202,-82235.39826099853,-71106.7329176346,1507440081.282766,go
-48487.169860264046,-40048.492258607424,-31697.65701266015,-36818.37461213763,-71059.81660602291,-78437.12162221929,-82232.17960979696,-71083.82237956791,1507440081.283107,go
-48550.1123726502,-40636.41019301536,-31472.574945995206,-37149.31454054291,-70976.33284048234,-78504.15450384075,-82100.81840763312,-70459.38169472,1507440081.28332,go
-48569.96072172651,-40720.877435311966,-31454.0229980973,-37191.64874454126,-70965.20167174359,-78546.8910392393,-82090.15662552793,-70373.41688554488,1507440081.283513,go
-48508.82870064124,-40077.68363686605,-31683.240137486475,-36810.439742856,-71053.80398676444,-78576.86472855386,-82231.01731908528,-70997.07525933687,1507440081.2837062,go
-48483.41476719556,-39896.34393410014,-31714.018489601433,-36694.0095059883,-71080.15669347724,-78640.34368280694,-82258.75583395432,-71114.71249040515,1507440081.283895,go
-48546.06670690378,-40439.31251040847,-31510.863484247147,-36996.69682940207,-71003.15493382872,-78696.84889278996,-82138.16817261794,-70542.7984050272,1507440081.284072,go
-48579.70608230902,-40686.679266295345,-31425.725689616884,-37131.88017986777,-70970.54373866842,-78742.91583811234,-82088.90492783845,-70285.70864030227,1507440081.284244,go
-48531.31455556328,-40088.01014280441,-31653.84759352775,-36778.27558258481,-71054.60864956482,-78759.09850109798,-82226.14463879402,-70884.55657774885,1507440081.284416,go
-48491.34963647719,-39774.45987158536,-31729.888228164702,-36587.90577505896,-71103.60367341086,-78816.98951923724,-82285.30970636723,-71139.54527849499,1507440081.284595,go
-48546.84901795972,-40245.79110691442,-31551.43190043353,-36847.65539737408,-71036.68255051167,-78860.73188313626,-82182.42462663945,-70648.65626676753,1507440081.284767,go
-48594.45823364952,-40645.97673964223,-31406.97257601888,-37069.20588841509,-70985.72057315357,-78909.45868604883,-82102.76300940073,-70244.40261654886,1507440081.284939,go
-48557.13082040916,-40137.18398060608,-31605.567825504284,-36767.59144873518,-71057.26850715501,-78912.4761715503,-82223.82005737067,-70767.12051238067,1507440081.285109,go
-48498.99393308091,-39697.055780536626,-31717.66182394765,-36504.10908509602,-71122.17797305321,-78958.72193082832,-82305.80625603274,-71141.26636281805,1507440081.285295,go
-48541.43989580154,-40064.65256984861,-31571.280249509844,-36702.16789271449,-71068.06439972692,-78992.2495475113,-82222.88128410355,-70751.8989744066,1507440081.2854688,go
-48599.75559708543,-40582.29661968906,-31380.88809023954,-36989.946602576565,-71002.19380881713,-79040.37285332357,-82117.7833816747,-70231.68447395379,1507440081.285644,go
-48573.80522177282,-40194.09152198929,-31537.216190959956,-36757.10848058564,-71051.09942568534,-79034.404937554,-82210.83369384214,-70635.2228683499,1507440081.285816,go
-48507.64405818511,-39651.83820150354,-31693.90191959166,-36436.763279052175,-71127.65415044477,-79070.39124612704,-82317.60797710514,-71118.22171428463,1507440081.28604,go
-48537.505988777404,-39894.42168407699,-31595.733057943948,-36564.19057419188,-71092.65131862776,-79102.64481337606,-82262.44387178945,-70852.86180411122,1507440081.2862358,go
-48607.91398381162,-40490.319191255476,-31388.331221143155,-36897.43273227605,-71018.8682101808,-79152.64566572258,-82144.80664072116,-70264.49683481417,1507440081.2864158,go
-48600.493204652455,-40259.93976115462,-31497.743010251885,-36756.90731488554,-71049.40069310674,-79149.29290405428,-82207.07860077365,-70518.77027973774,1507440081.286591,go
-48527.13477935014,-39642.18224789885,-31689.99036431198,-36393.46795004224,-71135.94664763768,-79170.437654309,-82329.52145689982,-71083.01771676751,1507440081.286775,go
-48537.774209710864,-39748.15186836146,-31637.240247397454,-36442.418270399365,-71119.96515035215,-79200.05371571227,-82302.11821819762,-70948.46021514657,1507440081.286953,go
-48610.842062335265,-40380.840346913385,-31419.55660814722,-36794.36883859263,-71035.78848073346,-79241.06916678777,-82176.65787656998,-70328.62398965645,1507440081.287127,go
-48615.29005948187,-40324.35748867482,-31462.337847034676,-36750.47001248241,-71038.33657960137,-79236.84468708572,-82198.13790299153,-70406.00572896072,1507440081.2872992,go
-48539.808218456295,-39671.686550579856,-31676.199337983056,-36363.918943872326,-71123.92140912074,-79237.64934988611,-82328.94031154398,-71017.12477411327,1507440081.287487,go
-48532.476846274956,-39635.43202107335,-31668.443282657063,-36331.419507434315,-71131.52100223553,-79267.2654112894,-82332.31542495673,-71020.6116462483,1507440081.2876632,go
-48606.19289948856,-40259.470374521065,-31453.97829460839,-36678.92207848097,-71048.75249251754,-79300.1671791276,-82209.93962406393,-70415.21464767632,1507440081.2878358,go
-48629.95280384455,-40384.10370160385,-31428.854933840626,-36741.574018189196,-71031.72046324259,-79306.73859199746,-82196.93090879094,-70317.51517266217,1507440081.288018,go
-48559.14247741014,-39733.71264144333,-31648.706692303025,-36355.82761237951,-71113.12551654883,-79291.22648134548,-82329.00736677735,-70938.22311618604,1507440081.288194,go
-48529.36995379567,-39547.96964501973,-31679.954431051545,-36237.11749757737,-71139.36646453934,-79317.04274619136,-82358.51166945836,-71074.56875736342,1507440081.288367,go
-48600.0238180189,-40126.790419434365,-31482.297954833266,-36559.04967296716,-71064.62223108081,-79343.86483953772,-82249.83748791665,-70522.57007629515,1507440081.288539,go
