channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-28907.48875230417,-27333.992997883917,-41513.090314041416,-39542.67228158382,-187500.02235174447,-22649.804967618584,19093.48596256804,-14962.011869193539,1507435091.194149,0
-28907.19817962625,-27324.247637301403,-41488.86102305186,-39530.55763608905,-187500.02235174447,-22646.943944328304,19097.956311459104,-14939.034275893484,1507435091.194381,0
-28896.80461845453,-27345.191221856025,-41515.057267553486,-39600.45154100079,-187500.02235174447,-22698.174142619868,19072.363564057778,-15160.025973323105,1507435091.1946309,0
-28895.061182387017,-27349.46040504699,-41505.42366569325,-39607.13471259293,-187500.02235174447,-22699.761116476195,19073.68231698064,-15177.415630509333,1507435091.194858,0
-28907.444048815258,-27331.98134088294,-41507.59178490541,-39544.25925544015,-187500.02235174447,-22656.801063633095,19086.087535153336,-14997.439384155201,1507435091.195081,0
-28911.95910119523,-27322.258332044883,-41507.1000465274,-39526.55667383155,-187500.02235174447,-22651.749569386193,19080.521950783965,-14938.743703215565,1507435091.195303,0
-28889.897929417843,-27327.779212925343,-41511.03395355153,-39583.75478789268,-187500.02235174447,-22679.48808425523,19079.247901350012,-15123.525574627589,1507435091.1955688,0
-28895.843493442953,-27347.292285834825,-41517.51595944357,-39612.61088998448,-187500.02235174447,-22700.409317065398,19061.5006162525,-15192.972444650228,1507435091.195838,0
-28908.315766849017,-27338.239829330425,-41511.16806401826,-39566.00750279516,-187500.02235174447,-22667.73106667174,19074.934014670136,-15037.270192774558,1507435091.1960719,0
-28906.81819997051,-27316.938616864518,-41512.86679659686,-39519.71704002822,-187500.02235174447,-22632.638827876908,19091.04962242241,-14912.838031391864,1507435091.1963022,0
-28897.81044695502,-27330.59553272671,-41516.711296643174,-39576.535174433615,-187500.02235174447,-22668.893357383415,19076.67745073765,-15081.750164240619,1507435091.196507,0
-28893.407153297325,-27347.627562001653,-41518.7006018997,-39612.34266905102,-187500.02235174447,-22689.009927393192,19079.33730832783,-15186.557493991555,1507435091.1967092,0
-28901.230263856683,-27335.378806040146,-41486.98347651762,-39568.488546429704,-187500.02235174447,-22661.76315090217,19083.427677563155,-15052.871710404363,1507435091.196906,0
-28910.10390640544,-27319.039680843318,-41505.55777615998,-39527.4283918653,-187500.02235174447,-22643.255906493177,19083.427677563155,-14922.024598362996,1507435091.1971042,0
-28904.024231913598,-27328.248599558905,-41525.182607791736,-39569.606133652465,-187500.02235174447,-22674.14601733041,19070.575424501352,-15054.659849960788,1507435091.1973052,0
-28892.446028285747,-27344.163041611082,-41518.56649143297,-39618.77997145414,-187500.02235174447,-22697.54829377512,19060.517139496464,-15203.321302333034,1507435091.197503,0
-28892.826007941487,-27332.003692627397,-41509.62579365084,-39572.93654357631,-187500.02235174447,-22665.384133503932,19066.39564828821,-15079.962024684195,1507435091.1977,0
-28900.827932456486,-27312.35650925118,-41504.1943197482,-39525.215569164226,-187500.02235174447,-22637.980894801723,19078.95732867209,-14926.517298998511,1507435091.19791,0
-28894.90472017583,-27314.837552885718,-41507.1000465274,-39556.753880590666,-187500.02235174447,-22662.76897940266,19071.067162879368,-15006.000102281583,1507435091.198113,0
-28881.940708391754,-27336.49639326291,-41524.489703713625,-39617.59532899801,-187500.02235174447,-22703.29269210013,19059.980697629537,-15192.927741161317,1507435091.198312,0
-28887.90862416132,-27335.490564762422,-41511.905671585286,-39585.36411349346,-187500.02235174447,-22680.784485433636,19068.183787844635,-15125.067844995005,1507435091.198509,0
-28904.20304586924,-27319.553770965787,-41519.41585772227,-39543.70046182877,-187500.02235174447,-22650.96725833026,19073.838779191825,-14964.24704363907,1507435091.198716,0
-28900.04562140055,-27313.988186596416,-41524.489703713625,-39546.65089209687,-187500.02235174447,-22651.995438575203,19073.481151280543,-14967.756267518553,1507435091.1988978,0
-28881.985411880665,-27327.756861180886,-41516.241910009616,-39605.41362826987,-187500.02235174447,-22693.81555245108,19064.831026176336,-15172.386488006889,1507435091.1990771,0
-28884.4664555152,-27327.287474547324,-41504.70840987068,-39586.70521816078,-187500.02235174447,-22681.92442440086,19078.420886805165,-15138.992981790661,1507435091.199252,0
-28901.230263856683,-27314.92695986354,-41504.50724417058,-39534.62565357991,-187500.02235174447,-22639.500813424685,19087.249825865012,-14959.217901136626,1507435091.1994271,0
-28900.179731867283,-27302.991128324407,-41505.42366569325,-39529.30593839955,-187500.02235174447,-22641.91480182586,19079.382011816742,-14941.783540461487,1507435091.199606,0
-28883.170054336795,-27318.369128509657,-41514.43141870874,-39590.12503506244,-187500.02235174447,-22692.25093033921,19060.561842985375,-15147.687810383775,1507435091.199782,0
-28870.09428383044,-27320.11256457717,-41520.17581703375,-39596.58468921002,-187500.02235174447,-22692.697965228315,19079.761991472482,-15156.404990721345,1507435091.199957,0
-28877.872690900887,-27297.202026510484,-41506.78712210502,-39535.139743702384,-187500.02235174447,-22644.32879022703,19096.078764924856,-14977.278110656514,1507435091.2001321,0
-28900.29149058956,-27290.787075851807,-41495.20891847717,-39503.24380436466,-187500.02235174447,-22620.90416203787,19098.291587625932,-14902.444470220145,1507435091.200333,0
-28900.04562140055,-27313.6976139185,-41526.38960199233,-39571.72954937572,-187500.02235174447,-22676.291784798123,19073.503503024996,-15113.154365200326,1507435091.200514,0
-28896.17876960978,-27325.16405882407,-41548.249608069615,-39595.31063977607,-187500.02235174447,-22691.982709405747,19071.178921601644,-15185.462258513244,1507435091.200673,0
-28903.130162135385,-27307.34971849319,-41527.68600317073,-39542.44876413927,-187500.02235174447,-22654.655296165383,19085.90872119769,-15017.310084975968,1507435091.200831,0
-28907.66756625981,-27289.602433395678,-41483.988342760604,-39499.17578687379,-187500.02235174447,-22621.172382971334,19096.123468413767,-14898.711728896109,1507435091.201015,0
-28892.28956607456,-27296.196198009995,-41505.468369182156,-39545.980339763206,-187500.02235174447,-22653.76122638717,19094.91647421318,-15059.532530252043,1507435091.201195,0
-28883.795903181544,-27310.03192782783,-41499.58986039041,-39579.4409012128,-187500.02235174447,-22675.57652897555,19096.88342772525,-15173.19115080728,1507435091.201353,0
-28894.43533354227,-27299.772477122842,-41502.20501449168,-39543.20872345075,-187500.02235174447,-22647.905069339882,19104.550076073418,-15046.792035912518,1507435091.2015119,0
-28901.409077812325,-27275.319668688735,-41510.430456451235,-39493.833719948976,-187500.02235174447,-22617.037310247102,19108.796907519925,-14908.14416505625,1507435091.201687,0
-28898.033964399572,-27285.55676764927,-41519.7511338891,-39533.06103146804,-187500.02235174447,-22647.726255384237,19093.173038145665,-15030.92229734925,1507435091.201867,0
-28887.305127061027,-27303.572273680245,-41524.71322115818,-39583.77713963713,-187500.02235174447,-22680.851540667005,19083.561788029885,-15190.424345782323,1507435091.202036,0
-28887.37218229439,-27291.569386907744,-41525.83080838094,-39544.57217986252,-187500.02235174447,-22655.19173803231,19096.950482958615,-15083.203027630214,1507435091.202196,0
-28898.883330688877,-27272.30218318727,-41510.09518028441,-39500.24867060765,-187500.02235174447,-22616.791441058092,19110.093308698335,-14911.116947068806,1507435091.20239,0
-28899.017441155607,-27279.722962346434,-41512.240947752114,-39524.05327845255,-187500.02235174447,-22643.05474079308,19102.426660350164,-14989.884494529308,1507435091.202564,0
-28885.628746226877,-27297.06791604375,-41522.63450892383,-39581.40785472487,-187500.02235174447,-22682.259700567687,19092.211913134088,-15188.278578314612,1507435091.2027252,0
-28892.49073177466,-27297.78317186632,-41524.42264848026,-39560.41956668134,-187500.02235174447,-22665.652354437396,19092.368375345275,-15127.303019440535,1507435091.2028842,0
-28906.14764763685,-27285.53441590481,-41524.1544275468,-39513.123275413906,-187500.02235174447,-22632.772938343638,19085.39463107522,-14957.362706346836,1507435091.2030709,0
-28904.270101102604,-27283.63451762611,-41536.425535252754,-39523.51683658562,-187500.02235174447,-22644.373493715942,19091.384898589244,-14974.148866432772,1507435091.203253,0
-28892.736600963664,-27307.148552793093,-41519.43820946672,-39594.1930525533,-187500.02235174447,-22691.714488472284,19077.48211353804,-15174.554607219054,1507435091.203413,0
-28892.848359685944,-27310.233093527928,-41538.77246842057,-39586.235831527214,-187500.02235174447,-22683.556101746097,19085.707555497596,-15145.251470238147,1507435091.2035708,0
-28898.68216498878,-27288.440142684,-41500.416874935254,-39525.86376975343,-187500.02235174447,-22643.591182660006,19087.272177609466,-14976.182875178203,1507435091.203755,0
-28909.992147683162,-27287.5907763947,-41510.94454657371,-39529.66356631083,-187500.02235174447,-22649.827319363038,19080.186674617133,-14958.547348802967,1507435091.203936,0
-28897.43046729928,-27307.282663259826,-41526.94839560371,-39596.36117176547,-187500.02235174447,-22693.07794488406,19070.664831479175,-15157.723743644208,1507435091.204094,0
-28893.00482189713,-27313.161172051572,-41531.262282283584,-39599.89274738941,-187500.02235174447,-22697.79416296413,19065.836854676825,-15182.690642200787,1507435091.204253,0
-28906.214702870217,-27300.085401545217,-41523.26035776858,-39538.60426409296,-187500.02235174447,-22665.875871881948,19080.365488572777,-15016.438366942211,1507435091.204437,0
-28906.840551714966,-27280.885253058106,-41511.30217448499,-39513.01151669163,-187500.02235174447,-22641.311304725565,19094.603549790805,-14932.127586856794,1507435091.204618,0
-28896.491694032156,-27297.336136977214,-41536.64905269731,-39579.060921557066,-187500.02235174447,-22694.597863507017,19076.565692015374,-15132.712141598719,1507435091.204777,0
-28900.067973145007,-27321.02898609984,-41545.74621269062,-39611.26978531716,-187500.02235174447,-22715.541448061642,19066.1497790992,-15203.857744199962,1507435091.204936,0
-28908.15930463783,-27307.841456871207,-41514.38671521982,-39569.11439527445,-187500.02235174447,-22677.81170342108,19074.464628036574,-15046.657925445787,1507435091.205122,0
-28913.747240751654,-27289.602433395678,-41519.102933299895,-39526.1766941758,-187500.02235174447,-22651.90603159738,19081.21485486208,-14928.439549021668,1507435091.205302,0
-28905.186522625274,-27299.772477122842,-41529.161218304784,-39570.14257551939,-187500.02235174447,-22678.616366221475,19080.700764739606,-15076.966890927184,1507435091.205461,0
-28901.833760956975,-27319.374957010146,-41538.683061442745,-39607.98407888223,-187500.02235174447,-22704.2091136228,19069.815465189873,-15204.90827618936,1507435091.20562,0
-28918.15053440935,-27315.575160452743,-41551.93764590474,-39576.4904709447,-187500.02235174447,-22681.566796489573,19068.742581456016,-15083.426545074768,1507435091.2058072,0
-28925.77247926861,-27294.899796831585,-41532.82690439545,-39524.05327845255,-187500.02235174447,-22647.323923984044,19082.667718251672,-14939.101331126849,1507435091.205996,0
-28914.194275640762,-27296.86675034365,-41530.97170960566,-39559.681959114314,-187500.02235174447,-22674.458941752786,19075.11282862578,-15052.759951682086,1507435091.206155,0
-28908.09224940446,-27318.726756420943,-41531.30698577249,-39614.53314000763,-187500.02235174447,-22714.87089572798,19053.766912670962,-15219.10163391848,1507435091.206314,0
-28910.573293039,-27310.21074178347,-41538.86187539838,-39581.7431308917,-187500.02235174447,-22688.384078548443,19071.670659979663,-15110.069824465494,1507435091.2064729,0
-28919.02225244311,-27291.904663074576,-41543.98042487865,-39527.54015058758,-187500.02235174447,-22655.549365943596,19080.477247295054,-14946.633869008288,1507435091.206631,0
-28916.451801830746,-27292.575215408233,-41512.26329949657,-39547.522610130625,-187500.02235174447,-22667.664011438374,19083.740601985526,-14995.96416902115,1507435091.20679,0
-28905.09711564745,-27314.636387185623,-41527.06015432598,-39608.609927726975,-187500.02235174447,-22706.913674701893,19077.236244349035,-15184.501133501666,1507435091.2069492,0
-28912.6743570178,-27317.676224431543,-41535.97850036365,-39589.65564842888,-187500.02235174447,-22694.35199431801,19062.43938951962,-15137.070731767504,1507435091.207107,0
-28921.592703055467,-27298.811352111265,-41520.24287226712,-39536.883179769895,-187500.02235174447,-22655.63877292142,19082.77947697395,-14964.291747127982,1507435091.207264,0
-28922.553828067044,-27296.68793638801,-41518.812360621974,-39542.40406065036,-187500.02235174447,-22664.467711981262,19078.800866460904,-14979.5356368465,1507435091.207422,0
-28915.311862863527,-27325.02994835734,-41540.58295972145,-39612.02974462864,-187500.02235174447,-22710.28878811464,19058.684296451127,-15182.511828245144,1507435091.2075799,0
-28921.615054799924,-27334.864715917676,-41537.2525497976,-39608.07348586005,-187500.02235174447,-22702.197456621823,19065.903909910194,-15161.210615779235,1507435091.2077382,0
-28928.454688603248,-27314.524628463347,-41519.63937516682,-39553.98226427821,-187500.02235174447,-22661.271412524155,19080.41019206169,-14990.711509074154,1507435091.2078972,0
-28935.316674151025,-27311.417735984058,-41534.21271255168,-39547.96964501973,-187500.02235174447,-22659.617383434463,19075.06812513687,-14957.76503774703,1507435091.208055,0
-28925.548961824057,-27334.08240486174,-41543.443983011726,-39611.917985906366,-187500.02235174447,-22706.39958457942,19053.945726626604,-15152.158159274837,1507435091.208213,0
-28919.58104605449,-27342.039625887828,-41536.4031835083,-39628.23475935874,-187500.02235174447,-22709.707642758804,19067.110904110777,-15170.508941472644,1507435091.2083719,0
-28930.10871769294,-27326.25929430238,-41539.510075987586,-39578.1892035233,-187500.02235174447,-22677.118799342967,19068.563767500375,-15022.294523989502,1507435091.208531,0
-28928.320578136514,-27304.801619625287,-41553.03288138305,-39538.04547048157,-187500.02235174447,-22653.872985109447,19074.174055358657,-14936.977915403595,1507435091.208688,0
-28911.44501107276,-27313.36233775167,-41522.18747403473,-39592.98605835272,-187500.02235174447,-22690.73101171625,19066.507407010486,-15114.27195242309,1507435091.2088451,0
-28915.58008379699,-27336.49639326291,-41531.79872415051,-39628.21240761428,-187500.02235174447,-22715.899075972924,19058.974869129048,-15201.555514521066,1507435091.209003,0
-28935.473136362212,-27331.288436804825,-41540.761773677084,-39589.745055406696,-187500.02235174447,-22690.753363460706,19059.801883673892,-15065.880425677351,1507435091.209161,0
-28934.86963926192,-27309.40607898308,-41525.964918847676,-39544.795697307076,-187500.02235174447,-22654.00709557618,19074.978718159047,-14930.115929855816,1507435091.2093189,0
-28920.43041234379,-27315.150477308092,-41526.166084547775,-39590.706180418274,-187500.02235174447,-22680.58331973354,19063.020534875457,-15073.211797858692,1507435091.2094772,0
-28916.742374508667,-27333.5012595059,-41533.162180562285,-39626.64778550241,-187500.02235174447,-22713.082756171556,19042.76985439895,-15201.466107543243,1507435091.209645,0
-28923.850229245454,-27321.40896575558,-41530.47997122764,-39585.31941000455,-187500.02235174447,-22688.384078548443,19057.991392373013,-15080.498466551122,1507435091.209804,0
-28933.39442412787,-27303.304052746782,-41535.84438989692,-39537.15140070336,-187500.02235174447,-22653.15772928688,19069.63665123423,-14933.468691524113,1507435091.209963,0
-28930.466345604225,-27310.344852250204,-41536.38083176385,-39579.08327330152,-187500.02235174447,-22681.477389511754,19051.084703336324,-15036.77845439654,1507435091.210121,0
-28920.38570885488,-27330.88610540463,-41551.37885229336,-39635.6555385179,-187500.02235174447,-22718.3130643741,19039.48414796402,-15202.784860466107,1507435091.21028,0
-28921.972682711206,-27320.805468655286,-41531.91048287279,-39596.58468921002,-187500.02235174447,-22692.25093033921,19058.304316795387,-15117.244734435646,1507435091.66541,0
-28936.85894451844,-27307.12620104864,-41532.62573869535,-39547.67907234181,-187500.02235174447,-22661.83020613554,19057.834930161825,-14959.731991259097,1507435091.6657898,0
-28933.57323808351,-27307.55088419329,-41550.03774762604,-39568.93558131881,-187500.02235174447,-22674.05661035259,19046.614354445264,-15008.414090682756,1507435091.666105,0
-28921.86092398893,-27325.87931464664,-41542.371099277865,-39626.088991891025,-187500.02235174447,-22712.34514860453,19039.81942413085,-15191.877209171917,1507435091.666413,0
-28921.838572244476,-27324.091175090216,-41530.07763982745,-39608.45346551579,-187500.02235174447,-22695.78250596315,19045.943802111604,-15128.867641552406,1507435091.6668081,0
-28925.459554846235,-27301.225340512436,-41517.47125595465,-39551.61297936594,-187500.02235174447,-22658.92447935635,19058.95251738459,-14963.978822705607,1507435091.6671512,0
-28928.030005458597,-27298.587834666712,-41526.88134037034,-39554.89868580087,-187500.02235174447,-22668.468674238764,19055.48799699402,-14967.48804658509,1507435091.667469,0
-28904.62772901389,-27311.127163306137,-41524.82497988045,-39611.31448880607,-187500.02235174447,-22712.59101779354,19048.178976557134,-15157.14259828837,1507435091.667778,0
-28904.493618547156,-27313.27293077385,-41523.997965335606,-39608.341706793515,-187500.02235174447,-22705.72903224576,19046.994334101004,-15153.611022664432,1507435091.6680908,0
-28918.888141976375,-27300.93476783452,-41525.36142174738,-39558.02793002462,-187500.02235174447,-22663.01484859167,19056.896156894705,-14985.637663082798,1507435091.6683981,0
-28922.35266236695,-27293.469285186446,-41535.397355007815,-39548.32727293101,-187500.02235174447,-22661.651392179894,19053.766912670962,-14948.332601586892,1507435091.668702,0
-28900.939691178763,-27303.25934925787,-41541.208808566196,-39602.7984741686,-187500.02235174447,-22700.185799620846,19049.14010156871,-15140.267031224614,1507435091.6690292,0
-28902.504313290636,-27316.491581975413,-41518.946471088704,-39614.13080860744,-187500.02235174447,-22710.98169219276,19046.636706189718,-15184.970520135228,1507435091.669297,0
-28919.37988035439,-27309.249616771893,-41527.23896828163,-39564.35347370547,-187500.02235174447,-22678.661069710382,19054.169244071156,-15019.321741976946,1507435091.6695528,0
-28917.032947186584,-27287.83664558371,-41513.291479741514,-39529.99884247766,-187500.02235174447,-22656.778711888637,19068.92139541166,-14923.745682686054,1507435091.6698081,0
-28901.05144990104,-27298.431372455525,-41501.95914530267,-39581.18433728032,-187500.02235174447,-22699.02350890917,19060.181863329635,-15093.216609146191,1507435091.670063,0
-28902.303147590537,-27318.771459909854,-41516.73364838763,-39614.33197430753,-187500.02235174447,-22719.073023685578,19045.943802111604,-15191.34076730499,1507435091.670321,0
-28905.544150536556,-27298.900759089087,-41512.35270647439,-39558.698482358275,-187500.02235174447,-22669.20628180579,19055.24212780501,-15039.304201519992,1507435091.6705768,0
-28909.321595349506,-27279.566500135246,-41511.480988440635,-39518.711211527734,-187500.02235174447,-22650.00613331868,19057.052619105893,-14923.455110008135,1507435091.6708312,0
-28886.433409027268,-27275.5878896222,-41503.41200869227,-39549.71308108724,-187500.02235174447,-22659.39386598991,19062.66290696417,-15041.874652132352,1507435091.671106,0
-28887.483941016668,-27300.6441951566,-41525.60729093639,-39594.03659034212,-187500.02235174447,-22689.63577623794,19052.694028937105,-15179.092011343482,1507435091.671367,0
-28903.308976091026,-27297.716116632953,-41504.753113359584,-39558.31850270254,-187500.02235174447,-22670.972069617757,19053.409284759677,-15079.492638050633,1507435091.6716218,0
-28910.707403505734,-27279.499444901878,-41498.762845845566,-39514.01734519212,-187500.02235174447,-22640.14901401389,19057.834930161825,-14926.182022831683,1507435091.6718779,0
-28905.47709530319,-27282.785151336808,-41498.67343886774,-39548.32727293101,-187500.02235174447,-22660.869081123958,19054.973906871546,-15011.5433349065,1507435091.672134,0
-28899.86680744491,-27307.282663259826,-41516.3983722208,-39604.631317213934,-187500.02235174447,-22697.369479819477,19048.223680046045,-15175.42632525281,1507435091.672394,0
-28904.538322036067,-27303.236997513413,-41508.23998549461,-39566.521592917634,-187500.02235174447,-22677.38702027643,19052.58227021483,-15095.116507424893,1507435091.6726432,0
-28920.966854210717,-27295.3915352096,-41521.87454961235,-39530.64704306687,-187500.02235174447,-22650.00613331868,19056.67263945015,-14935.793272947465,1507435091.672866,0
-28911.57912153949,-27292.619918897144,-41515.79487512051,-39543.34283391748,-187500.02235174447,-22659.460921223275,19056.71734293906,-14978.082773456905,1507435091.673087,0
-28903.331327835484,-27315.97749185294,-41528.401258993305,-39608.542872493614,-187500.02235174447,-22704.58909327854,19042.3451712543,-15168.318470516024,1507435091.673311,0
-28904.42656331379,-27310.344852250204,-41500.30511621298,-39582.346627991996,-187500.02235174447,-22687.1547326034,19051.352924269788,-15115.076615223483,1507435091.673533,0
-28919.178714654296,-27295.436238698512,-41513.582052419435,-39536.70436581426,-187500.02235174447,-22656.979877588736,19057.790226672918,-14955.641622023777,1507435091.6737542,0
-28917.18940939777,-27288.529549661824,-41520.421686222755,-39535.854999524956,-187500.02235174447,-22656.510490955174,19056.426770261143,-14949.651354509755,1507435091.673975,0
-28895.23999634266,-27299.995994567395,-41512.01743030756,-39584.6935611598,-187500.02235174447,-22686.841808181027,19049.2965637799,-15139.5741271465,1507435091.674199,0
-28897.966909166207,-27306.07566905924,-41501.914441813766,-39584.850023370986,-187500.02235174447,-22687.199436092313,19048.067217834858,-15139.641182379864,1507435091.6744199,0
-28909.43335407178,-27289.78124735132,-41505.42366569325,-39532.8822175124,-187500.02235174447,-22652.375418230942,19060.695953452105,-14973.411258865746,1507435091.67464,0
-28908.360470337924,-27274.313840188246,-41512.71033438568,-39516.744258015664,-187500.02235174447,-22644.597011160495,19062.461741264076,-14923.052778607938,1507435091.674861,0
-28896.44699054325,-27293.089305530706,-41547.02026212457,-39582.65955241436,-187500.02235174447,-22694.82138095157,19048.357790512775,-15120.284571681568,1507435091.675089,0
-28900.067973145007,-27307.014442326363,-41521.963956590174,-39594.66243918687,-187500.02235174447,-22702.465677555287,19045.094435822302,-15167.08912457098,1507435091.675312,0
-28910.126258149896,-27293.96102356446,-41503.12143601435,-39541.241769938686,-187500.02235174447,-22664.66887768136,19055.510348738473,-15003.519058647045,1507435091.675543,0
-28916.58591229748,-27282.807503081265,-41499.07577026794,-39517.48186558269,-187500.02235174447,-22649.402636218387,19053.319877781854,-14906.28897026646,1507435091.6757388,0
-28901.05144990104,-27290.429447940525,-41495.56654638846,-39567.59447665149,-187500.02235174447,-22681.58914823403,19054.035133604426,-15074.262329848092,1507435091.6759381,0
-28893.205987597226,-27303.706384146975,-41508.798779106,-39593.343686264,-187500.02235174447,-22695.31311932959,19040.445272975598,-15162.797589635562,1507435091.6761339,0
-28903.37603132439,-27294.5421689203,-41508.99994480609,-39544.0357379956,-187500.02235174447,-22661.696095668805,19056.91850863916,-15026.943686836206,1507435091.676341,0
-28913.43431632928,-27283.343944948192,-41506.94358431621,-39513.682069025286,-187500.02235174447,-22642.47359543724,19060.29362205191,-14906.803060388931,1507435091.676536,0
-28898.212778355217,-27286.853168827674,-41497.48879641161,-39552.43999391079,-187500.02235174447,-22663.372476502955,19064.831026176336,-15027.278963003037,1507435091.676735,0
-28894.211816097715,-27312.244750528906,-41517.80653212149,-39600.786817167624,-187500.02235174447,-22696.11778212998,19052.157587070178,-15165.703316414752,1507435091.6769311,0
-28905.655909258832,-27308.936692349518,-41495.65595336628,-39570.16492726385,-187500.02235174447,-22676.314136542576,19053.699857437594,-15065.008707643594,1507435091.677126,0
-28913.47901981819,-27289.602433395678,-41494.851290565886,-39521.41577260682,-187500.02235174447,-22643.926458826838,19062.506444752988,-14910.312284268413,1507435091.677321,0
-28903.353679579937,-27290.07182002924,-41519.70643040019,-39541.42058389432,-187500.02235174447,-22658.38803748942,19056.069142349857,-14993.192552708693,1507435091.677519,0
-28880.71136244671,-27297.87257884414,-41511.95037507419,-39578.88210760142,-187500.02235174447,-22672.804912663094,19047.329610267832,-15145.162063260326,1507435091.6777139,0
