channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-29983.41232340483,-10022.052827126125,-57529.50102442515,-58409.243334441584,-17596.58963639613,-32027.27818814256,-16943.605773878786,-26005.405307460467,1507434574.27948,stop
-29956.478471336184,-10030.166510363402,-57510.88202129389,-58401.152002948766,-18846.63329680363,-32002.75832447509,-16913.05093920838,-26018.794002389193,1507434574.279804,stop
-29983.41232340483,-10002.830326894562,-57510.792614316066,-58394.80410752346,-18944.824510195795,-32018.806876994,-16941.68352385563,-25957.885498748485,1507434574.280116,stop
-30006.479323682706,-9973.460134680288,-57513.4748236507,-58386.93629347519,-17747.866242869644,-32028.306368387508,-16959.877843842252,-25902.721393432785,1507434574.280437,stop
-29980.752465814647,-9994.247257023724,-57525.50006216766,-58401.24140992659,-17410.511363805697,-32020.57266480597,-16947.83025358084,-25981.15366472646,1507434574.280747,stop
-29941.994540929147,-10008.015931608192,-57515.82175681851,-58395.58641857939,-18647.591012429122,-31995.516359271573,-16916.62721832123,-26021.409156490467,1507434574.281054,stop
-29945.1684886418,-9969.816800334072,-57482.09297443545,-58368.09377289937,-19054.951555127092,-31989.973126646655,-16912.760366530463,-25938.886515961472,1507434574.2813592,stop
-29974.717494811714,-9939.35137264149,-57502.90244852334,-58363.042278652465,-17987.365184708262,-32006.178141376753,-16952.658230383186,-25884.41531472389,1507434574.2816699,stop
-29954.17624165729,-9948.225015190246,-57503.930628768285,-58373.0782119129,-17333.397845434887,-31999.13734187333,-16944.79041633492,-25939.914696206415,1507434574.281972,stop
-29899.995613097624,-9956.964547272271,-57476.2144656437,-58362.774057719005,-18461.93742298334,-31965.386207745818,-16894.3872325882,-25985.66871710643,1507434574.282231,stop
-29904.15303756631,-9935.082189450526,-57481.6682912908,-58350.033563379475,-19135.93192528867,-31967.934306613723,-16910.659302551663,-25939.2217921283,1507434574.282488,stop
-29944.654398519328,-9907.544840281587,-57483.031747702575,-58351.59818549135,-18249.32762972446,-31991.51539701407,-16948.143178003214,-25878.69326814333,1507434574.282751,stop
-29953.483337579175,-9923.325171867034,-57510.88202129389,-58378.219113137624,-17329.08395875501,-32010.089696656432,-16953.26172748348,-25928.224733856292,1507434574.283011,stop
-29935.2666658481,-9972.923692813361,-57521.29793421006,-58407.723415818626,-18244.700818622212,-32008.346260588918,-16930.664113839164,-26021.25269427928,1507434574.2832682,stop
-29947.515421809607,-9971.247311979212,-57519.48744290918,-58404.437709383696,-19177.103838575345,-32012.749554246613,-16927.91484927116,-25987.90389155196,1507434574.283526,stop
-29974.06929422251,-9931.416503359855,-57513.09484399496,-58386.89158998628,-18537.28515354218,-32020.0585746835,-16943.40460817869,-25902.3637655215,1507434574.2837892,stop
-29986.340401928475,-9936.624459817942,-57523.04137027757,-58404.16948845023,-17421.84369824454,-32037.001196980622,-16959.296698486414,-25925.386062310467,1507434574.2840488,stop
-29963.876898750892,-9986.960588331292,-57536.11714078393,-58432.42209344174,-18024.200859570607,-32028.172257920774,-16938.3978174207,-26018.324615755635,1507434574.284309,stop
-29954.2209451462,-9986.31238774209,-57522.79550108856,-58422.5873258814,-19132.40034966473,-32019.700946772213,-16936.989657520015,-26009.786249373705,1507434574.284574,stop
-29976.79620704606,-9946.168654700357,-57521.4767481657,-58406.00233149557,-18771.084400544692,-32031.480316100162,-16966.650422412207,-25930.772832724197,1507434574.284836,stop
-29986.072180995012,-9923.928668967328,-57523.10842551094,-58402.91779076074,-17570.303984916685,-32042.030339483066,-16982.564864464388,-25924.112012876514,1507434574.285095,stop
-29967.408474374828,-9966.39698343241,-57538.55348092956,-58427.99644803959,-17843.464653904994,-32031.39090912234,-16973.13242830425,-26019.799830889682,1507434574.285366,stop
-29951.426977089286,-9970.085021267536,-57527.66818137982,-58418.09462524589,-19081.863055451282,-32016.683461270746,-16962.44829445461,-26032.450918251387,1507434574.2855911,stop
-29965.50857609613,-9924.4427590898,-57508.02099800361,-58392.546581333474,-19005.733013836507,-32013.91184495829,-16965.801056122906,-25939.735882250774,1507434574.285833,stop
-29981.64653559286,-9901.86749718994,-57516.73817834118,-58391.60780806635,-17784.299586331796,-32027.52405733157,-16991.84083841334,-25910.522152247686,1507434574.286061,stop
-29964.055712706533,-9936.669163306853,-57533.39022796038,-58424.2413549711,-17695.20553293294,-32037.7611562921,-16986.789344166442,-26021.029176834727,1507434574.286283,stop
-29932.629160002372,-9943.173520943346,-57523.91308831133,-58414.71951183314,-18970.149036663657,-32013.57656879146,-16965.957518334093,-26043.112700356567,1507434574.286506,stop
-29958.2219074037,-9922.520509066642,-57526.7294081127,-58405.354130906366,-19153.031009796978,-32022.606673551403,-17000.826239684375,-25982.85239730506,1507434574.286734,stop
-29987.122712984412,-9900.749909967173,-57527.15409125735,-58406.9858082516,-17981.531379405427,-32045.070176728987,-17028.698865020142,-25941.591077040564,1507434574.2869592,stop
-29970.0236284761,-9924.48746257871,-57541.05687630855,-58426.16360499425,-17530.070844897135,-32043.885534272857,-17002.32380656288,-26010.926188340927,1507434574.287183,stop
-29931.869200690893,-9940.40190463089,-57533.43493144929,-58423.34728519288,-18745.75987407683,-32022.047879940023,-16973.93709110464,-26061.195261620913,1507434574.2874072,stop
-29943.939142696756,-9911.143471138892,-57513.027788761596,-58403.1860116942,-19212.643112259284,-32021.824362495467,-16988.68924244514,-25994.05062127717,1507434574.2876348,stop
-29978.45023613575,-9884.455488259255,-57529.05398953605,-58402.24723842707,-18175.678631744224,-32045.494859873637,-17030.956391210126,-25937.925390949895,1507434574.287859,stop
-29970.716532554216,-9901.420462300834,-57540.81100711954,-58421.000352025076,-17439.45687287532,-32047.14888896333,-17012.672664245685,-25992.441295676388,1507434574.2880828,stop
-29937.457136804718,-9927.884927735917,-57532.76437911563,-58426.61063988336,-18516.207458520825,-32023.880722985356,-16977.625128939766,-26053.997999906303,1507434574.288307,stop
-29946.800165987035,-9908.930648437816,-57527.75758835764,-58414.18306996621,-19245.634287075318,-32025.28888288604,-16983.190713309137,-26006.90287433897,1507434574.288527,stop
-29974.69514306726,-9876.252398044158,-57537.43589370679,-58407.05286348497,-18423.581829498034,-32040.130441204365,-17020.093443404847,-25933.5220972922,1507434574.288726,stop
-29974.89630876736,-9884.544895237077,-57553.90912937035,-58424.10724450437,-17447.838777046058,-32045.53956336255,-17023.84853647334,-25964.971001740814,1507434574.288928,stop
-29934.30554083652,-9910.852898460973,-57547.04714382257,-58430.07516027393,-18302.793002461553,-32027.72522303167,-16987.594006966832,-26047.560697503173,1507434574.2891278,stop
-29939.446442061242,-9907.678950748319,-57544.25317576566,-58423.57080263744,-19262.48750239462,-32028.172257920774,-17000.535667006454,-26020.313921012155,1507434574.2893288,stop
-29968.235488919676,-9876.028880599604,-57538.5311291851,-58412.01495075405,-18677.050611621216,-32041.829173782968,-17039.204184914135,-25943.960361952828,1507434574.289532,stop
-29970.537718598574,-9869.368060751924,-57541.45920770874,-58416.57470662293,-17533.24479260979,-32049.942857020244,-17033.280972633478,-25951.33643762308,1507434574.28973,stop
-29937.74770948264,-9903.72269197973,-57549.90816711285,-58432.75736960857,-18079.543778841948,-32037.939970247746,-17006.861210687304,-26047.426587036443,1507434574.289927,stop
-29930.863372190404,-9900.19111635579,-57536.653582650855,-58420.016875269044,-19214.475955304617,-32026.786449764546,-16999.194562339137,-26029.43343274992,1507434574.290129,stop
-29955.96438121371,-9864.405973482844,-57534.66427739433,-58399.27445641452,-18872.6060238607,-32031.10033644442,-17025.770786496494,-25940.808765984628,1507434574.290329,stop
-29975.45510237874,-9857.76750537962,-57548.47765546771,-58403.454232627664,-17638.87913690557,-32047.461813385704,-17044.792121027964,-25936.494879304755,1507434574.2905269,stop
-29947.224849131686,-9894.558476753054,-57563.47567599722,-58423.6378578708,-17855.065209277298,-32039.48224061516,-17014.147879379736,-26033.546153729698,1507434574.290724,stop
-29926.68359597726,-9900.615799500441,-57543.47086470972,-58413.02077925453,-19100.951445216113,-32021.980824706654,-16980.776724907962,-26033.747319429796,1507434574.290976,stop
-29944.408529330318,-9860.293252503068,-57534.59722216096,-58386.37749986381,-19045.273249777943,-32023.500743329616,-17004.13429786376,-25954.331571380088,1507434574.291182,stop
-29964.927430740292,-9837.18154873628,-57525.745931356665,-58378.576741048906,-17830.0089037429,-32039.14696444833,-17021.23338237207,-25933.209172869825,1507434574.291369,stop
-29941.078119406477,-9872.4302497423,-57537.61470766243,-58395.832287768404,-17683.31440488272,-32036.174182435774,-16990.253864557013,-26032.070938595647,1507434574.291552,stop
-29917.3629185394,-9890.691624962286,-57529.12104476942,-58391.74191853308,-18927.41250126511,-32025.892379986333,-16934.978000519037,-26074.74041876083,1507434574.291782,stop
-29931.086889634957,-9854.973537322705,-57524.47188192271,-58366.01506066502,-19155.60146040934,-32023.836019496444,-16939.58245987683,-25995.972871300328,1507434574.2919848,stop
-29964.994485973657,-9835.683981857776,-57532.384399459894,-58361.231787351586,-18004.106641305287,-32039.661054570803,-16950.423055937656,-25938.41712932791,1507434574.292171,stop
-29947.448366576242,-9862.66253741533,-57544.18612053229,-58377.45915382614,-17519.99020814779,-32040.86804877139,-16926.05965448137,-26021.565618701654,1507434574.292353,stop
-29914.63600571585,-9885.416613270834,-57527.7799401021,-58370.775982234,-18705.571437546187,-32022.405507851305,-16879.366860314236,-26076.97559320636,1507434574.292577,stop
-29922.54852325303,-9856.560511179032,-57514.972390529205,-58345.58556623287,-19209.04448140198,-32016.39288859283,-16873.57775850031,-26014.81539187615,1507434574.29274,stop
-29951.158756155823,-9830.051342255038,-57521.23087897669,-58336.53310972847,-18209.31800714946,-32033.44726961223,-16896.734165756006,-25954.331571380088,1507434574.292901,stop
-29940.54167753955,-9844.04353428406,-57529.322210469516,-58350.27943256849,-17437.35580889652,-32036.73297604716,-16879.322156825325,-26004.82416210463,1507434574.293062,stop
-29907.192874812234,-9875.201866054758,-57524.04719877806,-58358.03548789448,-18457.444722347824,-32017.37636534886,-16840.541880195367,-26080.77538976376,1507434574.293269,stop
-29918.81578192899,-9866.417630483822,-57516.29114345207,-58348.20072033414,-19148.046570783445,-32017.845751982422,-16849.01319134393,-26026.594761204098,1507434574.293432,stop
-29941.748671740137,-9821.758845062119,-57508.84801254845,-58331.70513292612,-18316.494621812657,-32029.37925212136,-16874.87415967872,-25951.537603323177,1507434574.2935932,stop
-29940.40756707282,-9827.74911257614,-57526.036504034586,-58348.11131335632,-17310.24143817919,-32044.377272650872,-16883.792505716385,-25995.659946877953,1507434574.293752,stop
-29910.2103603137,-9866.954072350749,-57536.45241695076,-58365.54567403146,-18127.175346276206,-32034.609560323905,-16853.818816401817,-26090.699564301918,1507434574.293953,stop
-29904.756534666605,-9853.185397766281,-57520.89560280986,-58349.16184534572,-19083.807657218895,-32018.605711293905,-16842.75470289644,-26045.459633524377,1507434574.294115,stop
-29936.965398426702,-9821.289458428557,-57517.29697195256,-58339.88587139677,-18468.397077130925,-32031.748537033625,-16870.828493932306,-25966.870900019516,1507434574.294275,stop
-29958.579535314984,-9827.32442943149,-57541.81683562003,-58360.58358676238,-17291.51067632564,-32046.38892965185,-16893.023776176426,-25970.581289599097,1507434574.294435,stop
-29910.97031962518,-9848.960918064227,-57527.422312190814,-58363.44461005266,-17837.116758479686,-32018.158676404797,-16847.38151399869,-26054.802662706694,1507434574.294633,stop
-29902.119028820878,-9853.56537742202,-57517.632248119386,-58355.1744646042,-18994.646548586672,-32003.942966931223,-16840.072493561805,-26047.180717847434,1507434574.294794,stop
-29945.324950852988,-9829.42549341029,-57528.91987906932,-58354.07922912589,-18654.967088099373,-32023.94777821872,-16879.232749847502,-25978.27028969172,1507434574.294955,stop
-29968.861337764425,-9820.708313072719,-57546.68951591129,-58367.06559265442,-17416.389872597443,-32046.411281396304,-16905.518401326943,-25971.005972743747,1507434574.295115,stop
-29940.74284323965,-9860.04738331406,-57554.71379217074,-58388.009177209045,-17619.902505863014,-32039.57164759298,-16885.066555150337,-26069.867738469573,1507434574.29532,stop
-29916.602959227916,-9867.758735151141,-57541.14628328637,-58375.916883458725,-18891.06856478078,-32025.020661952578,-16853.90822337964,-26078.093180429125,1507434574.2954812,stop
-29937.814764716004,-9836.153368491337,-57524.71775111172,-58362.19291236316,-18877.54575938532,-32034.967188235187,-16886.34060458429,-26001.71726962534,1507434574.2956412,stop
-29971.543547099063,-9824.016371252104,-57550.86929212443,-58372.49706655706,-17654.72652372438,-32058.458871657716,-16933.368674918256,-25977.219757702325,1507434574.2958012,stop
-29954.2209451462,-9858.549816435554,-57572.237559823705,-58397.55337209146,-17489.63653917748,-32051.418072154294,-16908.804107761873,-26061.083502898637,1507434574.296007,stop
-29926.616540743893,-9878.24170330068,-57543.40380947636,-58397.933351747204,-18784.361336751146,-32036.95649349171,-16880.39504055918,-26097.53919810524,1507434574.2961679,stop
-29937.74770948264,-9847.150426763348,-57529.657486636344,-58376.56508404793,-19119.324579158376,-32040.53277260456,-16894.543694799388,-26031.020406606247,1507434574.2963269,stop
-29971.78941628807,-9825.245717197147,-57543.82849262101,-58381.10248817236,-18017.495336234017,-32064.091511260453,-16937.190823220113,-25981.645403104474,1507434574.296486,stop
-29950.085872421965,-9840.04257202656,-57553.43974273679,-58395.206438923655,-17501.013577105234,-32056.469566401192,-16917.29777065489,-26045.05730212418,1507434574.296684,stop
-29925.878933176868,-9873.234912542692,-57561.37461201842,-58405.30942741745,-18682.526789012765,-32045.20428719572,-16891.995595931483,-26103.909445275003,1507434574.296844,stop
-29939.133517638867,-9852.984232066183,-57563.363917274946,-58399.16269769224,-19192.32537654941,-32054.8155373115,-16913.7438432865,-26052.366322561065,1507434574.297003,stop
-29970.470663365206,-9823.748150318641,-57552.6350799364,-58391.09371794388,-18186.474524316138,-32071.177014252786,-16949.93131755964,-25987.72507759632,1507434574.2971609,stop
-29969.688352309273,-9841.383676693878,-57563.565082975045,-58402.38134889381,-17396.385061309942,-32075.468549188205,-16945.818596579862,-26042.710368956374,1507434574.297359,stop
-29939.53584903906,-9878.979310867704,-57559.921748628825,-58413.49016588809,-18395.575093695534,-32053.899115788834,-16898.857581479264,-26105.094087731137,1507434574.297534,stop
-29941.77102348459,-9864.651842671854,-57548.56706244553,-58395.54171509048,-19213.648940759773,-32047.350054663428,-16905.652511793676,-26062.290497099224,1507434574.297693,stop
-29961.12763418289,-9822.541156118055,-57544.72256239922,-58378.152057904255,-18409.522582235644,-32058.190650724253,-16937.39198892021,-25985.780475828706,1507434574.297854,stop
-29968.07902670849,-9828.307906187523,-57565.15205683137,-58394.848811012365,-17358.47650271374,-32072.272249731097,-16943.002276778494,-26019.86688612305,1507434574.29806,stop
-29941.435747317762,-9875.581845710498,-57573.37749879092,-58418.11697699034,-18096.732270328077,-32061.543412392548,-16914.14617468669,-26109.117401733092,1507434574.29822,stop
-29941.368692084397,-9867.490514217678,-57562.67101319683,-58407.723415818626,-19030.454043204074,-32055.508441389615,-16916.24723866549,-26083.815227009683,1507434574.298379,stop
-29980.327782669996,-9843.305926717036,-57569.82357142253,-58406.94110476269,-18394.412802983858,-32076.608488155427,-16956.972117063062,-26008.24397900629,1507434574.298538,stop
-29994.20821597674,-9843.305926717036,-57576.05970812556,-58412.46198564315,-17192.06776524398,-32082.1740725248,-16954.82634959535,-26003.661871392953,1507434574.298743,stop
-29959.25008764864,-9874.799534654563,-57575.32210055854,-58422.90025030378,-17696.03254747779,-32059.598810624935,-16908.468831595044,-26092.755924791807,1507434574.298902,stop
-29954.60092480194,-9886.042462115582,-57570.24825456718,-58422.52027064804,-18829.221287872948,-32053.9661710222,-16909.899343240184,-26097.53919810524,1507434574.299061,stop
-29982.8758815379,-9853.14069427737,-57585.223923352234,-58411.74672982058,-18493.7663070877,-32071.48993867516,-16947.427922180643,-26031.020406606247,1507434574.29922,stop
-30014.97298657572,-9855.554682678543,-57579.25600758267,-58422.676732859225,-17245.421379258798,-32087.426732471795,-16972.841855626328,-26007.2381505058,1507434574.299378,stop
-29995.75048634416,-9899.118232621937,-57571.92463540133,-58434.29963997599,-17404.96813118078,-32069.522985163094,-16936.2967534419,-26088.911424745493,1507434574.299537,stop
-29992.487131653685,-9930.254212648179,-57567.29782429908,-58431.483320174615,-18672.13322784105,-32056.53662163456,-16933.279267940434,-26109.765602322295,1507434574.299695,stop
-30024.874809369423,-9914.026846173627,-57573.265740068644,-58425.85068057188,-18646.92046009546,-32071.48993867516,-16961.151893276205,-26039.15644158798,1507434574.299853,stop
-30049.685245714816,-9891.205715084758,-57582.07232738404,-58426.387122438806,-17424.25768664571,-32084.16337778132,-16976.060506827893,-25995.436429433397,1507434574.30001,stop
-30037.66000719786,-9929.91893648135,-57597.13740314692,-58451.93516635122,-17240.056960589525,-32082.218776013706,-16970.383163736245,-26089.000831723315,1507434574.300168,stop
-30018.437506966296,-9965.458210165289,-57584.91099892986,-58449.163550038764,-18533.641819195964,-32066.90783106182,-16947.40557043619,-26137.59352416915,1507434574.3003259,stop
-30031.915608872845,-9940.133683697424,-57585.96153091926,-58435.41722719875,-18852.109474195182,-32074.887403832367,-16973.51240795999,-26070.2030146364,1507434574.3004851,stop
-30052.076882371533,-9904.996741413683,-57585.44744079679,-58432.64561088629,-17747.285097513806,-32091.226529029198,-17014.907838691215,-26013.988377331305,1507434574.3006442,stop
-30039.71636768775,-9925.895622479395,-57598.7467287477,-58453.34332625191,-17215.984131811158,-32088.052581316544,-17002.45791702961,-26080.104837430103,1507434574.300802,stop
-30001.22666373571,-9947.35329715649,-57582.5417140176,-58448.60475642738,-18420.206716085282,-32060.872860058887,-16961.77774212095,-26129.882172332073,1507434574.3009741,stop
-30018.929245344312,-9934.769265028151,-57589.358996076466,-58449.252957016586,-18985.839961271282,-32081.883499846877,-16988.242207556035,-26095.68400331545,1507434574.301143,stop
-30047.584181736016,-9904.549706524576,-57605.56401080656,-58449.85645411688,-18019.663455446178,-32108.750296682156,-17030.375245854288,-26041.481023011333,1507434574.301301,stop
-30033.90491412937,-9904.750872224675,-57617.812766768075,-58459.51240772157,-17190.41373615429,-32107.140971081375,-17027.22364988609,-26084.217558409877,1507434574.30146,stop
-29978.427884391294,-9917.53607005311,-57584.97805416323,-58455.824369886446,-18224.628952101346,-32074.95445906573,-16970.78549513644,-26136.207716012923,1507434574.301619,stop
-29972.392913388365,-9900.280523333613,-57579.501876771676,-58447.71068664917,-19072.117694868768,-32081.92820333579,-16988.421021511676,-26104.088259230648,1507434574.3017778,stop
-29991.727172342205,-9854.146522777859,-57584.26279834066,-58436.6912766327,-18341.77444479161,-32103.8776163909,-17008.26937058799,-26036.362473531066,1507434574.3019378,stop
-29993.135332242888,-9844.4235139398,-57606.346321862504,-58451.89046286231,-17279.9771761867,-32113.69003220678,-17014.751376480028,-26054.176813861945,1507434574.302096,stop
-29964.994485973657,-9881.90738939135,-57607.396853851904,-58461.99345135611,-18030.459348018092,-32089.751313895147,-16975.479361472055,-26127.870515331095,1507434574.3022552,stop
-29971.20827093223,-9883.539066736588,-57610.14611841991,-58458.21600654317,-19071.894177424216,-32093.461703474728,-16984.710631932096,-26120.829715827673,1507434574.302413,stop
-29975.36569540092,-9823.189356707258,-57604.468775328256,-58434.769026609545,-18576.91479646144,-32092.45587497424,-17006.011844398003,-26034.82020316365,1507434574.302572,stop
-29972.772893044104,-9799.809432007007,-57577.55727500407,-58424.219003226644,-17409.48318356075,-32090.712438906725,-17007.978797910073,-26013.317824997644,1507434574.30273,stop
-29948.990636943658,-9840.824883082496,-57592.42118506684,-58448.336535493916,-17810.987569211433,-32087.605546427436,-16978.340384762334,-26119.2650937158,1507434574.302888,stop
-29937.30067459353,-9848.80445585304,-57592.510592044666,-58446.168416281755,-19019.85931633226,-32080.87767134639,-16974.004146338004,-26126.037672285758,1507434574.303047,stop
-29958.31131438152,-9809.331275144968,-57586.095641386,-58425.42599742723,-18807.517744006844,-32087.49378770516,-16996.55705649341,-26045.973723646846,1507434574.7603981,stop
-29983.769951316113,-9799.742376773642,-57608.26857188566,-58436.28894523251,-17555.775351020737,-32107.25272980365,-17026.75426325253,-26029.88046763903,1507434574.7607958,stop
-29950.8681834779,-9824.798682308041,-57622.149005192405,-58455.71261116417,-17650.144416111045,-32094.601642441947,-17002.167344351692,-26112.581922123663,1507434574.7611141,stop
-29921.87797091937,-9829.224327710192,-57588.46492629826,-58442.748599380095,-18932.955733890027,-32066.95253455073,-16966.851588112306,-26115.197076224933,1507434574.761423,stop
-29945.615523530905,-9798.46832733969,-57588.59903676499,-58428.86816607335,-18988.768039794926,-32069.63474388537,-16991.6620244577,-26041.72689220034,1507434574.761745,stop
-29971.856471521434,-9773.546132272022,-57598.59026653651,-58430.70100911868,-17763.154836077076,-32088.7231336502,-17018.484117804066,-26007.61813016154,1507434574.762053,stop
-29950.622314288896,-9805.933809987762,-57609.54262131961,-58456.651384431294,-17459.305221951632,-32093.573462197004,-17000.379204795267,-26096.131038204556,1507434574.762357,stop
-29919.531037751563,-9825.13395847487,-57608.089757930014,-58459.244186788106,-18717.820193507694,-32078.038999800567,-16978.4074399957,-26142.73442539387,1507434574.762662,stop
-29935.601942014928,-9798.021292450583,-57593.96345543426,-58443.150930780284,-19057.9466888841,-32081.861148102424,-16997.3617192938,-26078.49551182932,1507434574.762971,stop
-29969.1742621868,-9774.574312516967,-57603.619409038954,-58442.23450925762,-17946.148567932676,-32104.838741402476,-17040.1206064368,-26038.30707529868,1507434574.763276,stop
-29956.098491680445,-9794.243847637636,-57628.47454887326,-58460.428829244236,-17337.801139092582,-32107.856226903943,-17038.71244653612,-26108.17862846597,1507434574.763576,stop
-29917.452325517217,-9816.03679848156,-57605.228734639735,-58461.36760251136,-18522.689464412866,-32086.286793504572,-16992.84666691383,-26162.962754125925,1507434574.7638779,stop
-29912.534941737053,-9780.519876542077,-57576.61850173694,-58427.48235791712,-19191.476010260107,-32070.975848552687,-16994.299530303422,-26091.526578846762,1507434574.7641861,stop
-29955.53969806906,-9762.280853066546,-57601.22777238223,-58431.66213413026,-18244.79022560003,-32099.16139831083,-17041.014676215014,-26034.551982230187,1507434574.7644732,stop
-29945.07908166398,-9767.421754291267,-57596.86918221345,-58444.60379416988,-17344.77488336264,-32100.25663378914,-17026.575449296888,-26068.705447757897,1507434574.764732,stop
-29898.162770052288,-9789.549981302021,-57589.850734454485,-58450.32584075044,-18313.879467711387,-32076.34026722196,-16987.348137777823,-26140.007512570326,1507434574.764989,stop
-29900.576758453462,-9778.262350352092,-57587.7943739646,-58437.96532606665,-19186.40216426875,-32069.7688543521,-16990.74560293503,-26100.78020105126,1507434574.765249,stop
-29936.384253070864,-9753.02723086205,-57600.51251655967,-58435.73015162112,-18452.907318223395,-32096.412133742826,-17028.85532723133,-26037.63652296502,1507434574.765507,stop
-29948.901229965835,-9765.164228101281,-57605.96634220676,-58455.08676231942,-17331.56500238955,-32113.35475603995,-17046.93788849567,-26068.97366869136,1507434574.765763,stop
-29903.124857321367,-9793.640350537342,-57604.535830561625,-58459.37829725484,-18051.760560484,-32084.20808127023,-17001.295626317933,-26144.9695998394,1507434574.76602,stop
-29904.77888641106,-9792.947446459228,-57608.06740618556,-58451.15285529529,-19119.548096602928,-32076.921412577798,-17004.022539141482,-26119.846239071638,1507434574.76628,stop
-29925.610712243404,-9748.422771504256,-57586.9450076753,-58426.94591605019,-18641.332523981637,-32078.374275967395,-17023.625019028786,-26033.501450240787,1507434574.766538,stop
-29940.78754672856,-9741.985469101128,-57594.16462113436,-58431.25980273006,-17408.745575993726,-32094.556938953036,-17045.70854255063,-26039.53642124372,1507434574.766794,stop
-29913.652528959818,-9782.21860912068,-57602.568877049554,-58449.118846549856,-17782.95848166448,-32082.486996947173,-17019.869925960294,-26135.93949507946,1507434574.767049,stop
-29901.470828231675,-9790.756975502609,-57596.51155430217,-58442.1451022798,-19004.548371380373,-32072.16049100882,-17010.70571073362,-26136.095957290647,1507434574.7673101,stop
-29928.292921578042,-9757.36346928638,-57598.27734211414,-58430.56689865195,-18802.95798813796,-32087.896119105357,-17032.208088899624,-26068.437226824433,1507434574.7675679,stop
-29939.35703508342,-9730.295506751003,-57599.30552235908,-58428.93522130671,-17538.206879878864,-32095.92039536481,-17043.13809193827,-26034.61903746355,1507434574.767828,stop
-29911.082078347456,-9760.448010021211,-57591.817687966555,-58442.56978542445,-17575.422534396952,-32087.516139449614,-17022.909763206215,-26123.60133214013,1507434574.76805,stop
-29893.647717672317,-9782.062146909493,-57588.15200187588,-58445.43080871473,-18865.11818946817,-32073.09926427594,-17008.157611865714,-26142.957942838424,1507434574.768277,stop
-29913.719584193183,-9753.317803539969,-57589.47075479874,-58434.836081842914,-18968.629118040695,-32081.615278913414,-17028.922382464694,-26072.929927459947,1507434574.768501,stop
-29938.50766879412,-9727.92622183874,-57596.19862987979,-58434.54550916499,-17753.096551072187,-32100.614261700426,-17056.079751977893,-26027.354720515577,1507434574.7687218,stop
-29919.2628168181,-9748.713344182175,-57600.758385748675,-58447.084837804425,-17440.417997886896,-32093.08172381899,-17038.399522113745,-26099.17087545048,1507434574.768944,stop
-29898.721563663672,-9775.691899739732,-57599.55139154809,-58455.75731465308,-18721.50823134282,-32078.86601434541,-17012.829126456872,-26145.640152173062,1507434574.7691798,stop
-29923.77786919807,-9762.5043705111,-57606.435728840326,-58450.90698610628,-19145.1184922598,-32096.97092735421,-17051.6764583202,-26104.5129423753,1507434574.769482,stop
-29955.96438121371,-9738.319783010458,-57617.678656301345,-58447.73303839363,-18087.836276034865,-32119.322671809517,-17076.5315981545,-26048.320656814656,1507434574.769717,stop
-29946.12961365338,-9760.246844321115,-57628.69806631781,-58469.458934004186,-17418.759157509703,-32124.88825617889,-17067.680307350198,-26115.465297158396,1507434574.769943,stop
-29894.497083961618,-9771.64623399332,-57606.614542795964,-58458.73009666563,-18590.191732667892,-32084.297488248052,-17012.627960756774,-26159.54293722426,1507434574.7701771,stop
-29898.721563663672,-9750.747352927609,-57597.62914152493,-58441.92158483525,-19275.317403711964,-32081.436464957773,-17025.70373126313,-26097.87447427207,1507434574.77041,stop
-29940.072290905988,-9731.815425373963,-57602.03243518263,-58446.883672104326,-18363.992078780186,-32117.154552597352,-17085.069964536426,-26054.668552239964,1507434574.770634,stop
-29935.892514692845,-9739.97381210015,-57615.376426622446,-58463.915701379265,-17429.376236125976,-32124.12829686741,-17076.24102547658,-26093.337070147645,1507434574.770858,stop
-29896.1064095624,-9767.98054790265,-57615.04115045562,-58468.20723631469,-18379.370078965436,-32095.182787797785,-17038.354818624834,-26161.50989073633,1507434574.771062,stop
-29902.141380565332,-9762.482018766645,-57606.72630151824,-58455.600852441894,-19318.2104013217,-32097.909700621334,-17041.282897148478,-26135.872439846094,1507434574.771262,stop
-29942.19570662924,-9740.554957455988,-57610.45904284228,-58451.689297162215,-18636.705712879386,-32117.35571829745,-17078.297385966467,-26065.799720978706,1507434574.771459,stop
-29944.3191223525,-9733.73767539712,-57615.82346151155,-58455.958480353176,-17502.757013172748,-32115.947558396765,-17078.878531322305,-26067.431398323944,1507434574.771657,stop
-29899.213302041688,-9757.36346928638,-57609.65438004189,-58463.28985253452,-18167.274375829027,-32092.29941276305,-17040.61234481482,-26153.97735285489,1507434574.771862,stop
-29882.42714195575,-9744.712381924675,-57593.203496122784,-58445.0955325479,-19310.364939017887,-32078.843662600957,-17033.839766244862,-26129.815117098704,1507434574.7720609,stop
-29903.34837476592,-9703.316951193447,-57581.87116168394,-58424.71074160466,-18900.50100094092,-32085.616241170916,-17059.499568879553,-26054.556793517688,1507434574.772259,stop
-29905.44943874472,-9685.144982951282,-57589.73897573221,-58425.35894219386,-17658.1686923705,-32087.270270260608,-17089.562665171943,-26046.331351558132,1507434574.772456,stop
